Raman shift [1/cm],AT1,AT2,AT3,AT4,AT7,AT8,AT9,AT10,AT11,AT12,AT13,AT14,AT15,AT16,AT17,AT18
1450,82.8147066,241.027151,138.9947999,227.1775908,367.6524422,260.2739027,410.0360563,110.6050011,244.1817371,18211.05459,226.8002759,5410.271743,282.1600371,418.714281,271.8902679,495.3118495
1448,71.33512238,214.8499253,151.4849742,188.5846849,370.107731,298.2028138,306.3576835,88.62321855,270.8560159,18446.14453,318.0122452,5419.735835,262.6672686,663.6471298,183.692478,347.9445017
1446,50.22491799,297.3093244,133.5428033,211.7449411,365.0036835,328.7339978,349.1116081,122.0247768,293.8703714,18683.46285,358.3857026,5476.394239,288.2378181,921.1422644,144.969197,383.9442264
1444,59.54059775,298.2629729,116.0158201,264.7276689,360.0472811,327.4482683,412.655577,182.6026687,259.5736552,18843.61807,380.4748648,5504.902612,281.1145175,1197.875149,209.4255298,375.4506715
1442,89.59428488,164.856023,117.3435405,254.2947632,372.0121177,297.7503661,336.3656514,182.950319,224.5065065,18919.00046,484.4950024,5487.860883,251.8465488,1478.470209,261.3693445,177.3543344
1440,97.95486236,188.0632153,127.5908462,230.3025609,380.1374229,294.3528766,348.657039,174.2100019,232.6661671,19048.59075,609.0745445,5513.755501,284.893955,1687.037617,192.7886178,186.4295306
1438,120.1944771,276.5369531,173.425622,225.4804663,431.5120007,293.8561342,393.0663746,191.5286976,309.3687648,19334.2069,748.3463712,5559.780254,270.3260177,1854.563962,226.1795912,476.7885633
1436,145.082388,289.3448073,197.7538613,226.0689844,472.3702028,229.0299445,315.1806802,259.5211171,324.8676211,19590.28394,905.337587,5586.125865,253.3998155,2028.447014,256.2433747,618.9850454
1434,124.3761829,310.3768666,177.8405707,259.4123496,448.5564907,197.4983165,219.1978927,329.2817942,294.7340953,19660.45881,1044.298237,5578.205326,248.8300755,2168.685667,203.2512778,591.8330153
1432,86.71482367,355.5095355,148.8708497,314.2005293,436.7457764,243.1015789,205.2910429,314.1735957,321.1650783,19709.74236,1165.404391,5560.913835,192.3685885,2253.948777,165.9412639,659.5736747
1430,102.0354142,282.5796691,118.6947834,300.9699208,507.8068076,194.9306944,148.9612634,226.2616081,319.4774643,19935.14326,1320.045328,5585.87026,133.6887044,2361.383468,134.5325393,687.8369737
1428,103.6690444,324.5639266,108.4899025,271.4747485,514.543812,117.9211439,191.1368572,182.8129743,272.1159234,20167.43346,1441.079095,5666.296915,145.6635846,2472.815332,119.5457934,690.8685314
1426,81.82895951,340.7508618,97.28147885,268.8574716,489.7476823,164.7988118,221.4264543,245.4098253,292.4204448,20306.3119,1552.424011,5725.010879,213.6683297,2503.52382,142.7890223,726.5850509
1424,68.52388565,257.9959866,88.25554893,254.8500055,533.6451848,287.3983677,170.574115,303.8187619,318.6697332,20440.33519,1708.330584,5722.855778,257.7698922,2525.437072,157.9274727,755.5815335
1422,70.49011007,271.8008411,101.1251363,224.4898277,588.7558896,326.886649,171.7966795,240.1641444,273.0518438,20636.13486,1857.555655,5746.439976,222.4196062,2632.616081,128.1890993,767.5304926
1420,86.58177706,308.8866074,96.4835882,258.5779774,571.0847485,320.4787409,198.7334099,151.9344461,322.8094858,20769.05124,1947.965058,5862.539118,143.9623762,2689.816532,111.5903437,803.738658
1418,81.8924395,280.6475929,74.50539185,315.3804324,562.2290557,402.2961839,191.1001529,177.4270216,313.408825,20685.7592,2086.24731,5917.715065,140.5178123,2663.154513,109.6461169,657.2570919
1416,71.17060192,301.3926493,92.58412158,326.972289,577.9017678,460.105513,242.1571306,228.9518103,239.027992,20821.86483,2234.920586,5876.681695,168.7452952,2638.348812,133.4345479,607.6966921
1414,89.51056428,349.7237233,119.0838983,330.122842,580.7688867,422.2993342,315.6161164,200.7044348,218.0741636,21240.36061,2354.327561,5862.274119,152.9648459,2653.023472,134.2401907,723.8342224
1412,109.6203776,299.0062125,78.1577801,352.2531668,598.4847492,428.4928824,283.4035712,157.1374815,227.9994254,21408.55929,2489.763807,5909.04661,142.9072209,2672.61926,76.04953012,624.4792812
1410,74.87249076,322.9019309,47.02749384,296.7442439,654.2745243,476.6452965,298.8384411,149.7092606,210.0922388,21432.34423,2578.818208,5925.630605,173.974371,2701.627384,80.89037075,517.5420446
1408,40.3542879,355.5079097,76.1221405,278.2148953,694.8465945,481.7533266,320.2096536,121.4261239,148.4007422,21568.17697,2751.550851,5972.407019,189.1784465,2704.125319,96.28920729,740.3220651
1406,61.519541,312.0197684,106.9269693,289.3264635,719.8067245,437.4726765,248.2881467,142.5672761,135.8556432,21686.69946,2997.561482,6047.800003,182.1598594,2710.450344,79.72722861,853.783599
1404,88.35040024,285.8244374,94.87883647,264.5607917,746.5540349,403.8436822,183.8165632,224.6247114,199.7218919,21694.27843,3184.464496,6040.541558,184.8457306,2734.17356,71.83405738,631.9021247
1402,57.18544687,361.5807496,92.58664661,269.0917168,747.7669743,383.8929946,248.7805991,222.0992919,231.8702865,21787.66946,3326.969671,5968.739192,163.3038339,2732.766664,88.11056744,613.9506397
1400,30.50797074,422.3720541,126.4697374,257.7939211,751.7862742,322.1989947,262.5380015,226.3244175,231.2672297,21876.62878,3480.457845,6025.377176,84.70025284,2769.362973,122.3052075,690.8341529
1398,64.35897276,362.6861761,115.7574222,206.3842895,773.1093029,281.5263457,204.4853413,254.0720996,244.5407864,22001.29718,3545.153666,6117.987694,60.39665636,2800.631228,150.2446866,815.96891
1396,86.40899357,275.4781165,87.7958259,203.8390277,771.0818559,299.1953607,173.212564,215.8827295,252.0651328,22030.64374,3617.417139,6106.998992,130.7015413,2815.902581,150.8729738,915.5879392
1394,51.55730688,303.9662304,126.2974434,261.268881,748.835218,319.9392594,162.7210436,178.8669088,242.446309,21919.25665,3821.213719,6056.959331,185.9353244,2847.655199,148.9004229,897.7589747
1392,49.71730129,403.9728514,168.6410145,267.675634,781.3173215,318.1748422,117.9538536,279.5133326,252.7240038,21998.67066,3992.379142,6081.797939,154.8122346,2856.164123,168.1852306,933.714998
1390,67.24854387,426.0300354,142.5339566,292.9451216,844.9662475,319.8049842,129.6200246,297.1428428,225.6048972,22193.43214,4090.092873,6156.228123,105.7288153,2858.634488,137.2671197,1149.927398
1388,55.55004716,372.5529531,99.60574173,282.333947,860.9069656,337.5470563,183.4755816,245.8928566,226.9131561,22123.70026,4196.505717,6196.908927,110.4104446,2926.699025,131.4623844,1127.689887
1386,40.68558367,335.0145467,84.5650412,212.5423675,829.9693044,382.8420018,189.219728,265.8373316,240.5900754,21993.54545,4331.792952,6185.554136,169.8081861,2974.477403,156.5596929,956.8430377
1384,59.0036723,354.9359342,85.92804166,200.5751006,813.002058,425.8969274,153.0371693,351.3183071,207.403559,22129.77538,4402.919518,6178.535995,240.6133345,2924.275548,125.4638105,995.2855413
1382,68.73676616,403.5979208,113.3082369,284.8764477,802.6228232,407.2372223,159.5560494,406.9638208,231.3368652,22120.95401,4346.439676,6202.09925,281.7422603,2924.026968,98.47240104,887.6097654
1380,67.3588984,370.8390867,119.8438773,345.9623628,756.0659006,419.1742048,182.4796812,318.4350143,241.8175468,21984.65476,4238.153031,6202.156986,275.2913574,2931.367339,108.7250005,819.3060635
1378,61.8696281,339.8669991,102.9743816,300.1366225,723.6616605,445.0431477,228.5090627,285.8594151,208.4735912,21969.0474,4201.118959,6190.885737,278.9867318,2885.257446,117.2105959,883.0996693
1376,74.06272247,356.9993993,81.80075432,237.3106239,726.9703287,421.767772,280.1030649,376.7778301,214.4392101,22111.67367,4223.907897,6218.801422,329.0306089,2846.031453,128.1698676,873.8568183
1374,102.9400268,340.7118599,64.08830086,248.2530764,713.1327122,398.6499834,273.7440042,367.6854603,247.1138065,22185.61033,4213.469003,6278.668834,377.7290326,2852.375845,156.2570794,759.3512762
1372,84.26636988,369.8625423,83.24368387,237.7483688,704.0856235,437.0764789,241.9684596,290.0004971,166.1771444,22020.58665,4191.268642,6316.901461,382.3308385,2809.325532,130.35081,782.2941806
1370,42.53632108,437.0628868,125.5908687,210.1097659,718.9035874,480.3069346,201.2486773,315.4019871,123.137225,21875.15133,4197.076329,6286.501221,356.7315335,2768.302744,140.8659029,884.8114375
1368,30.41324492,436.4587072,127.5559771,218.2323642,725.109643,453.2484612,207.792975,375.5174087,109.3132214,22007.03837,4203.564548,6244.974162,358.4087623,2797.682928,200.6494791,969.7719761
1366,42.11432945,402.4968865,89.73681785,250.185694,719.5263223,399.2547726,271.7995976,381.6193811,62.99010933,22152.35484,4200.065644,6242.206492,398.6077703,2829.501185,229.0465852,1014.899299
1364,47.02989522,436.5716515,86.30262059,265.2623519,732.1818588,411.6243126,287.9993739,412.3548224,107.7160802,21985.26812,4237.419207,6248.330659,423.3836164,2775.978668,231.2482448,996.6249684
1362,60.50215954,407.9311466,118.0792186,275.4987733,716.769161,449.8413753,211.1678094,398.911631,200.4277771,21903.84152,4297.597548,6282.238477,421.8553818,2701.826959,267.0606312,952.3642038
1360,70.36745674,387.1594041,128.2996172,275.7918075,687.2934674,427.4394847,145.816258,351.835931,191.673986,22018.90738,4282.905158,6343.386986,463.3404279,2615.365414,297.1123503,901.479931
1358,67.64814784,416.4977767,113.9155378,286.9669743,657.1535183,398.7735153,141.0627612,334.7997879,171.101454,22043.14714,4218.317689,6366.442664,528.8445684,2547.328474,298.6882858,863.6845581
1356,66.75930431,431.2227612,105.3685226,307.9591874,618.3202534,443.7517349,179.9541773,355.0341648,234.0839094,21963.42453,4204.403664,6319.099887,554.5642426,2532.661525,299.9923455,870.5666582
1354,74.73876789,435.3445876,93.28339325,293.341171,594.8934502,489.1372845,245.6262066,390.6097696,225.9343314,22095.80204,4216.299932,6269.012806,567.0363306,2509.550986,292.8857323,926.0566719
1352,78.8615081,439.4415012,84.00564078,281.6939517,608.5606184,464.704587,223.300328,470.4213326,170.9183764,22247.55901,4159.113177,6265.293774,580.136212,2426.019133,258.13452,965.4859939
1350,67.09885103,471.6449484,82.57583644,278.7748217,629.608185,448.3655516,178.0862508,501.2568836,170.8119643,22171.33637,4073.137473,6269.580457,561.6812696,2351.916666,247.178052,859.8645451
1348,54.30325503,489.6479881,91.82795298,289.0226262,643.5885348,512.2242495,198.9178787,474.3811096,223.912415,22139.60444,4048.283497,6247.430065,523.5138644,2312.008773,272.0134042,703.8651951
1346,61.79415861,451.9794242,100.3201531,317.466019,681.7207648,592.6550971,246.7130458,494.3107164,248.1853791,22397.44714,4092.434451,6232.790888,509.0254189,2250.847146,286.0389538,727.5735306
1344,79.27767058,435.6008855,88.68186721,325.201931,745.6179263,604.7765003,267.9637509,550.0430645,243.6464135,22563.0108,4167.869247,6258.363689,503.1185471,2176.839102,282.2033068,894.4875867
1342,80.21709818,468.2308977,101.2198355,322.7668073,754.0430018,591.3193537,270.4038423,581.009301,301.6580943,22553.47706,4256.276612,6284.176559,486.9848119,2123.727334,253.5175921,934.2859779
1340,57.15793398,527.1193589,149.9078955,346.4166305,712.693288,576.6774376,265.6868662,612.4601037,305.0991188,22571.16305,4295.858771,6279.354034,488.336819,2096.944316,253.0032694,781.7694035
1338,43.4282531,572.4917532,171.1093058,369.0309292,705.7389032,553.4552489,254.1832508,639.5646573,233.736381,22674.44974,4272.768993,6260.642568,525.5247214,2049.661439,292.9580588,727.5231442
1336,62.37553692,578.1375294,150.9945401,349.4571035,738.2144852,530.2175822,252.6677408,619.9271008,271.0997525,22713.61681,4246.552773,6266.485843,559.0269231,1959.846964,316.2052721,897.450401
1334,77.68575957,563.1311462,179.1200245,332.1222705,721.5486597,505.3325877,273.699169,620.2917277,366.3455384,22648.48143,4218.294605,6308.640793,554.9101791,1879.755404,322.0502999,917.2955339
1332,77.46997755,564.7145819,195.0706444,318.9376996,677.0492282,481.3960797,258.9072165,665.001083,269.0552127,22593.18335,4127.194348,6322.648592,576.0162112,1776.450527,329.3800185,793.3887859
1330,63.94903391,558.5576577,173.7901158,307.8442853,664.8585068,467.6941017,204.6609105,693.0244813,186.909042,22551.29203,4029.001099,6377.592156,613.6291454,1714.600535,329.2158756,895.8270035
1328,57.63071467,543.8955202,161.7478157,310.2050551,690.7192348,433.8913866,179.5199459,701.4455323,284.2796382,22424.81765,4027.423889,6511.142103,601.6416909,1746.298361,337.8486077,1129.540549
1326,75.01584684,558.4199197,161.8719654,321.2654084,720.36596,392.6716723,206.7148795,748.2601345,339.3596311,22241.03482,4117.334323,6580.237834,566.0873087,1777.974868,373.24468,1066.934069
1324,75.62179439,561.1194457,153.525476,321.9734054,740.8801879,473.7417903,220.1778045,776.8547142,447.100659,22136.24294,4227.73865,6543.439116,593.9749822,1775.204658,365.2682041,987.9375673
1322,58.35121488,578.1063996,178.0254535,309.6819413,768.07974,506.7543596,208.6038147,802.0839452,545.1336811,22088.86886,4291.738168,6595.530759,615.8824567,1811.009329,327.81515,1079.106812
1320,72.23123074,597.4481561,228.4459475,310.0694643,786.7210766,422.2388035,261.1588029,820.530203,554.9932925,21959.97489,4289.08435,6740.16205,609.2595477,1825.105342,319.739971,1255.903011
1318,100.5026415,587.098737,246.8661332,342.5157577,793.2109387,404.990344,337.1849571,827.1211896,544.9548926,21754.31094,4264.305123,6815.182829,620.3362812,1762.145095,320.0215971,1316.167317
1316,73.11550531,582.4896974,230.3999731,373.4157545,823.3107068,511.0644747,287.6131471,878.5344588,562.296709,21646.58426,4269.928547,6823.917321,616.3164333,1720.408661,273.1703851,1184.592716
1314,48.00121304,597.2436658,226.0683461,339.8243528,848.4055368,528.2452696,270.5116582,941.987845,546.2408759,21633.94133,4276.553055,6841.231435,570.5230619,1665.072835,260.5142794,1134.2014
1312,54.36461416,606.1185825,245.2745923,315.6877332,840.7266747,508.6367373,329.1732221,927.4068861,581.6026416,21528.68388,4267.388349,6892.33907,563.4914393,1630.853601,305.3997404,1227.12672
1310,58.32034046,608.0320202,263.8633252,354.8957152,827.1384733,532.9454392,345.9594386,897.2385701,614.745126,21317.53068,4233.121584,6931.026958,578.968573,1653.145435,328.5563488,1163.62696
1308,46.23813413,622.8811513,269.8568171,385.6523265,825.605573,543.0220533,336.5349097,926.4496547,553.0484064,21121.40137,4185.837246,6932.909721,551.8018759,1659.380095,310.8818362,950.8745886
1306,54.34330713,640.4042483,273.1052104,363.2288847,802.4707045,546.3763693,432.7067659,923.0732247,535.3868562,20939.15844,4158.959823,6946.67091,558.0754901,1580.968346,329.857138,1026.582554
1304,86.44817546,651.1811236,272.6611261,381.3778798,775.9346248,560.2967853,469.0140029,934.6348155,541.6153329,20824.76423,4085.6324,6993.036802,607.0059684,1506.628106,341.8330135,1117.173299
1302,93.61849508,664.3507102,271.9165397,428.4700537,728.4203928,554.1964795,432.9239342,972.9178373,566.8045923,20715.0934,3926.693008,7028.097997,625.3934431,1462.527485,345.6929895,1006.905767
1300,76.72907221,678.9341876,277.6350537,444.902154,658.5256457,552.9153829,408.7466379,996.9278058,573.4659783,20540.81614,3769.963187,7029.080964,618.3370652,1404.970461,353.9425573,937.5595322
1298,80.98169858,673.3469594,287.634089,444.49144,606.7434661,574.2497163,379.2324692,999.9204971,547.2820802,20351.24774,3698.138225,7000.971294,650.7625856,1330.865255,345.7968352,1099.579804
1296,87.67250355,648.7627717,294.8249375,445.1751884,574.2421978,516.9362329,339.1554737,992.3531842,610.9802622,20198.27775,3647.59131,6936.905232,686.0005769,1271.515517,335.7597287,1229.530296
1294,82.35737026,659.4396236,303.1210579,437.909768,555.1778453,461.7887705,325.7880113,948.0917597,638.5881889,20028.13369,3582.990909,6951.885799,685.0882454,1232.013042,327.4492755,1164.530456
1292,68.84136617,661.4825535,307.0431999,457.5000776,556.1420464,477.6438394,334.5046172,954.6759425,639.9340045,19829.89804,3538.973584,7019.890495,673.8778747,1158.029946,335.5700391,1043.560965
1290,60.2238026,646.9050731,308.9168294,477.5202097,584.3130871,502.769201,330.709853,1029.64525,669.2988206,19689.69395,3535.01749,7030.408706,644.7592511,1074.849526,343.927697,1076.013348
1288,66.16512834,656.779978,305.8241913,437.8144632,625.3446895,487.9479263,309.3045062,1036.748718,664.5998491,19615.41393,3550.316693,7000.203901,581.7697945,1077.273477,321.7321646,1226.062913
1286,76.03787597,579.3025486,259.3490666,434.9582166,647.7787138,498.0278938,286.9457961,978.0267151,704.0644345,19461.04764,3607.163484,7003.822293,595.8611523,1120.251126,313.7886843,1245.069037
1284,60.00818103,552.9581536,217.0461484,461.5275483,673.2915214,528.7507275,263.5156854,969.2671833,750.3404803,19321.19077,3744.172852,7014.315373,621.5115951,1152.846835,323.2465461,1110.046467
1282,49.89083626,634.9094216,249.6642693,470.4013967,740.1723874,570.7174057,255.6379538,1001.378269,733.5124184,19211.06417,3861.028178,7030.534662,566.81813,1234.356986,330.2031172,1021.949487
1280,70.11683635,666.2694629,301.7895886,480.0386286,805.7201959,594.7983185,278.5974855,998.6205397,710.8380371,19073.22826,3885.092409,7067.114847,509.9967401,1352.227641,354.0093927,1073.009619
1278,73.02373221,591.7327486,263.7486287,509.3104552,794.8687161,564.1175786,299.1888552,981.9876769,747.4994097,18970.86333,3904.172948,7070.84469,554.0027851,1366.630996,395.4973929,1128.801219
1276,52.5656337,568.6523861,211.9330794,503.7760338,758.3656963,582.1952051,278.0663771,974.9322182,752.7957799,18868.11634,3905.772846,7024.305851,595.4816535,1302.992201,361.0054215,1094.019264
