Raman shift [1/cm],IF1,IF2,IF3,IF4,IF5,IF6,IF7,IF8,IF9,IF10,IF11,IF12,IF13,IF14,IF15,IF16
3170,387.1164465,1045.088926,570.5063621,1467.569591,350.8596935,70.99141267,433.1346956,3592.503305,676.9283148,709.3317055,1148.44396,1475.09426,2849.711047,1005.140222,506.0659322,429.3470144
3168,496.9365983,1196.917368,657.8634018,915.745429,684.902866,262.1374485,341.7714716,4857.961524,417.0209697,350.4711299,1016.04918,1704.842619,2622.980514,1074.337064,888.8736862,437.6869411
3166,388.2291001,1151.386311,531.3037413,851.1834405,922.7779192,303.1477081,338.3508889,4023.343732,704.1580255,572.4434728,1486.264185,2167.793658,2180.490162,1133.528983,944.3916939,672.5865806
3164,365.0905628,1011.696061,479.6221871,1546.490561,815.4152098,260.8126024,398.3671823,3406.371133,1174.498169,1241.954506,1763.132739,2107.963912,2730.968746,1049.530043,764.7511296,472.4870542
3162,570.1822981,790.2759627,431.2188096,1659.989873,790.1075504,396.5816334,242.2919085,4388.83158,979.5269356,1498.089602,1484.248595,1881.523309,3191.426702,1050.53158,850.7625471,90.88234593
3160,567.9103056,787.29415,237.8870598,852.3643451,924.6485448,373.7394832,127.1599911,4563.753771,593.0214521,999.1491594,1435.987514,2082.457636,2449.763564,1191.287495,771.323678,217.9292831
3158,185.3843034,921.3113623,295.3370228,933.5154219,744.8751637,225.5182062,476.30554,3769.043966,1017.201265,512.3009006,1723.476147,2099.510026,2688.794353,1125.314254,376.0031792,287.7383342
3156,57.31576485,708.8113597,514.9802943,1486.287878,545.0929565,246.8162289,630.6781634,3589.9613,1119.23797,352.7149193,1721.888525,1937.950913,3086.287788,1071.862245,579.3171721,156.3706529
3154,266.2781586,537.1016162,437.3982784,1086.736343,572.0713394,200.7127278,256.8527573,3543.450342,419.5502763,484.2370327,1628.95877,2018.080575,2600.223574,1290.047237,1147.224039,179.3268955
3152,382.5859577,693.3300876,219.5499837,534.831744,706.6590856,30.54608074,45.74884853,3182.57198,280.5912955,733.1070844,1660.47692,2291.27051,2187.631531,1442.74448,1133.802987,303.5295513
3150,319.8513935,611.4082362,429.8757973,1212.73413,867.9353028,141.9747348,559.0692228,3544.105839,1226.013573,834.8965529,1373.02012,2336.951694,2505.342698,1184.712858,647.0659574,259.7438765
3148,159.9442277,312.0511332,604.1419214,1092.737658,888.7291307,262.6700818,655.8921124,3943.77129,1300.050784,841.5279283,1466.191441,2259.550809,2549.043448,1024.61954,690.6656331,470.4690125
3146,98.03210655,420.612914,565.8353982,632.8039439,717.6963016,240.2583399,301.7765645,3707.045229,597.0276326,904.5286104,1702.837719,2215.297695,2631.403207,1342.269852,967.2006405,622.0092362
3144,160.6010426,693.9723108,593.9802452,897.6016712,650.6822646,287.8138894,478.7243345,3147.451577,220.1097369,1118.817895,1392.429912,2259.875933,2842.265229,1656.689441,882.3572155,388.0866879
3142,177.245661,579.8655466,638.3712906,1039.748419,754.174701,389.762383,952.4995081,2960.162708,269.8109246,1372.139404,1148.615987,2313.579983,2748.755959,1482.327941,834.8904986,186.6154369
3140,178.265947,571.0021841,456.2918358,546.031692,725.7971374,236.0596996,416.045039,3146.74675,415.1229896,1248.264395,1738.858155,2225.471105,2589.564832,1323.531997,1153.164995,370.3781677
3138,327.3986281,665.259697,490.7149508,773.5298332,804.4851608,210.4973005,389.0906365,3140.398111,607.2375551,794.3041199,1732.738905,2258.524881,2594.200744,1527.038777,1070.411513,291.1169881
3136,349.1258344,589.1975339,529.0466289,879.2278116,643.3491243,513.0046036,823.4033364,3304.510955,845.1954424,874.4929031,1442.256003,2325.743528,2797.151877,1640.727066,955.5846763,156.7455108
3134,132.4061528,697.9410789,436.2713098,315.3551304,242.291361,671.550153,695.2378881,3879.144521,1040.088978,1302.911155,1606.010282,2143.539758,2874.575005,1529.45671,1063.349224,328.0032524
3132,0,1052.17818,573.0637068,451.1442331,299.311972,473.5847658,528.1683584,3964.529327,949.5340513,1051.439827,1578.783417,1992.568302,2712.816934,1598.821161,849.8755368,392.1841665
3130,145.3897779,562.411496,629.8989483,970.6769807,578.9204993,633.8664387,656.2774917,3191.338606,546.245178,651.6525939,1284.582359,2335.118821,2805.36463,1654.832327,814.6435444,368.0874007
3128,340.1965095,341.973921,441.090487,515.3458162,517.3017366,647.7867224,287.8009629,3554.482629,360.7277193,755.4423546,1356.883777,2534.852648,3057.432795,1537.699435,1055.633868,532.1847871
3126,354.7201129,730.7425514,417.7373797,251.3555193,567.9398014,355.9198882,0,4089.015355,255.2109547,1097.987315,1672.49269,2412.706575,2969.712819,1619.326436,1050.353485,590.8037303
3124,358.0756013,625.1481069,591.8419719,1391.38932,980.1758227,345.2292632,324.0581639,3299.412739,32.81723134,1209.86833,1711.660846,2431.81989,2641.158247,1886.06197,771.7134157,506.9601938
3122,476.2639271,242.6016122,416.4509608,1934.200438,896.0303249,454.7812437,482.4220574,3483.999895,205.8286371,1176.815521,1664.281621,2586.781797,2746.858225,1682.441684,789.6328718,767.9275634
3120,354.9295859,697.9744872,242.2859455,958.8109985,459.1602635,214.0125037,474.4604832,4395.047398,566.4578273,1026.555554,1732.825372,2638.006687,3061.323484,1506.96139,1025.894765,804.0744919
3118,297.190656,798.3001736,438.2860581,772.406095,425.1737861,412.259927,472.0508126,4303.522546,572.7043222,794.3685729,2043.144983,2458.200918,3158.017902,1843.545101,985.5580281,614.890306
3116,495.3329161,265.5549845,617.0921815,1599.539592,867.9109548,789.057994,499.7174708,3923.363792,314.6658281,586.1404267,2074.525985,2211.466065,3262.33361,2110.722145,703.4218539,504.0844455
3114,541.9598036,492.76254,418.1746334,1400.064187,1002.053869,409.635498,508.0332637,4222.264194,210.3284365,512.3382491,1628.445204,2252.55435,3530.967736,1859.791371,696.9679842,408.729619
3112,372.417289,971.8680379,385.2376779,1161.422696,428.0647832,301.7915968,636.8179109,3733.055803,147.9019014,547.1776497,1876.230741,2627.69564,3420.880418,1829.222728,885.1234149,374.6081196
3110,465.1606302,795.0888308,544.8579012,1522.109937,241.1350868,619.0747709,650.9394287,3833.299118,231.7385861,510.7640509,2097.779474,2656.691048,3368.389755,1882.357424,1063.860272,526.5504548
3108,590.1944629,427.2313338,532.0426603,1792.948018,623.2424264,679.6507081,542.0163209,4597.575714,581.0878241,678.1233754,1549.843836,2537.481922,3521.307684,1815.86379,1136.236602,575.0311009
3106,530.2349232,531.1180152,452.2218512,1643.87353,735.8977186,497.9586804,559.2675778,4817.240618,806.2549542,993.8782496,1352.602199,2643.76093,3468.785623,1809.039032,1064.517177,430.9462867
3104,692.2815797,766.7424374,602.1172906,1446.657562,595.5295255,578.4404139,640.0394751,4667.241374,582.70502,893.0214174,2163.999306,2542.794212,3204.9582,1873.038658,1000.30065,404.9798339
3102,704.1344047,829.6059713,500.4111003,1164.336691,802.1604169,553.4885779,464.9682192,4701.522345,652.97489,854.6974643,2036.655755,2422.707355,3105.145293,1787.774484,1034.616306,376.3522302
3100,392.4170103,548.9129468,216.2446156,1263.495103,1045.997682,616.819801,486.5629568,4575.69931,817.7570253,848.9377814,1670.617524,2663.939754,3166.842773,1782.913428,1000.137371,391.9241213
3098,361.7549282,336.9287361,273.3694351,1459.390652,895.2249251,827.3502318,724.5171007,4437.354355,834.8902198,625.5338632,2012.053729,2743.453475,3281.850472,1959.191024,909.1424624,455.6418291
3096,683.331644,520.9369473,564.5556656,1358.588029,462.4090132,893.9882825,608.4123116,4836.192951,867.5076202,499.398503,2142.50261,2455.717998,3380.300554,2086.58383,839.7068407,395.1735603
3094,487.4476816,609.4373811,431.902681,1451.872871,208.9751655,951.4737177,324.9862996,5244.029882,628.4981019,636.160837,1568.499383,2713.583484,3415.25761,2095.939291,804.2928135,245.566827
3092,335.3838738,496.6878709,382.6221092,1139.479762,535.1308607,1226.389075,500.9689258,5127.812321,596.2504304,571.7139845,1543.572354,2838.678132,3660.231755,2077.945254,925.1537524,344.1434071
3090,502.0384602,476.6324455,635.299141,997.783174,763.0081142,1401.868366,716.3670432,4502.187679,929.9346991,498.6515845,1940.277634,2535.331574,3831.8033,2117.259912,1137.507345,475.4020951
3088,514.0312165,507.9921465,638.9948792,1316.198185,485.735013,1255.948528,670.9789189,4137.395574,1012.7423,724.9587016,1891.130964,2347.203636,3704.35263,2125.183128,1308.355533,420.1072955
3086,301.7440101,362.6178839,326.8676222,1001.88823,357.9206656,1073.958974,777.3490493,4641.957252,743.8297057,1018.905574,1631.359172,2372.456811,3648.774444,2032.219699,1262.816459,498.9789431
3084,377.8634573,309.6182116,504.3886032,418.9203142,640.296615,968.4792338,728.7614765,5022.00099,758.5586216,979.6583747,1541.363248,2234.483357,3763.03968,2058.980313,945.6925677,790.8186316
3082,427.3103439,330.9880093,720.6416604,952.8478402,570.2624116,912.3382216,643.5707204,4584.997897,972.8841601,524.8367684,1417.32756,2280.735791,3752.869722,2067.124271,958.1777726,778.8562422
3080,378.4495398,435.2711241,544.2888303,1419.380093,307.8473715,854.7200394,807.7957659,4326.969032,1357.788125,504.6569427,1547.215535,2478.236395,3610.066684,1895.975583,1037.776513,567.0674825
3078,436.7873385,601.7945188,442.0093145,834.4247552,550.5446268,831.4425133,1056.686234,4599.703575,1689.433183,1014.977591,1897.952861,2455.116551,3521.779602,1836.185952,780.5707427,657.183559
3076,332.9549048,600.4112891,709.7824067,1015.573169,788.7307723,938.4150403,1122.007959,4328.802952,1466.392869,929.5767113,1621.145303,2341.208999,3503.793209,2146.405564,825.3846742,890.8444651
3074,124.667332,645.9359483,714.2908907,1329.765203,507.2546969,1011.682024,1058.913207,4523.246098,1053.674193,866.1816081,1401.186519,2346.237254,3644.053723,2296.115112,1039.504184,935.6817926
3072,189.879129,810.2974332,466.2547912,1097.467809,424.5093916,791.1456964,835.0247855,4822.593491,1007.413091,1219.951031,1583.116741,2463.117027,3600.69149,2149.156797,844.9844687,882.111355
3070,448.889468,725.1523495,454.157175,921.0894496,573.3395316,693.3390177,568.7303078,4399.375893,1069.157591,1273.33033,1584.671562,2486.023105,3317.494518,2045.458353,646.6829974,834.311202
3068,479.0262116,374.144169,610.9695327,1169.144817,356.4155129,1078.808556,460.5901844,4087.418446,837.7988522,895.6186294,1345.552833,2351.366892,3257.091053,2053.595312,1023.230308,743.696439
3066,316.9072821,414.0583063,464.4020184,1224.427357,475.5933083,1179.219161,526.3096932,4786.292607,1037.814157,1179.42817,1627.519312,2299.414505,3452.937382,1890.899871,1165.844268,747.9539767
3064,384.2097656,642.0553966,368.1180611,786.7269223,714.4202888,1048.231816,723.861869,5233.6794,1092.412732,1333.936121,1859.569304,2464.715425,3408.957293,1895.923793,791.9077887,788.9435265
3062,548.0077291,616.9773546,472.1434923,461.1104774,494.7693168,1026.568045,600.6103512,5103.623573,619.8278769,932.9815609,1583.5422,2567.594896,3434.47241,2126.200241,805.5316481,731.3427412
3060,498.6164506,521.5782661,451.499155,976.8770385,264.6475677,1048.874076,292.421265,4910.01739,499.0819446,657.9233283,1354.527766,2275.216755,3761.897728,2260.993916,1223.096811,663.1422058
3058,498.052526,692.7997777,277.2458937,1643.432979,636.6017189,1011.763586,549.9568363,4577.732975,952.7393931,772.8122971,1635.707964,1818.661993,3767.171554,2277.756158,904.4635682,710.1799384
3056,612.8268226,641.8514716,263.7084878,1094.532282,655.9444206,978.6219119,879.160068,4632.365193,726.5605856,964.0473532,1675.799532,1872.671685,3634.36427,2260.76752,697.6645315,612.6721449
3054,512.9669448,487.0664745,452.3796451,551.2909807,561.5629549,950.8402362,589.8708109,5157.194817,725.0205789,1074.031403,1575.684368,2044.32911,3787.161768,2248.687048,937.7981392,419.7689215
3052,336.4490746,570.6104318,457.382824,899.1016971,936.4761848,879.1204074,306.4073899,5072.512761,975.2176812,908.8250269,1669.030519,2012.3079,3885.120011,2326.918516,910.4477273,435.3859177
3050,395.4212874,676.6912371,206.7499467,1297.915515,1153.32635,788.6436035,547.2686785,4085.058614,519.6708796,708.793687,1707.941889,2100.084971,3725.860307,2343.631109,644.9540179,540.9207531
3048,474.7479908,585.0725926,331.0527205,1406.946515,531.0575917,908.459647,358.599877,3912.735219,346.9416986,1094.867097,1680.271705,2156.066705,3968.774665,2098.078662,880.021571,329.2995041
3046,521.5475286,765.3649016,607.7344415,1625.224127,492.0875423,984.8590331,387.7650435,4935.96214,757.1715608,1259.410698,1752.386105,1843.007738,4171.321914,2276.93208,779.414619,420.2852757
3044,458.4547607,844.0581296,437.5435121,1802.526793,966.4052403,701.8603113,710.7977442,5346.923627,1045.036857,1100.847918,1714.231206,1887.41784,3901.78228,2706.175707,445.0371639,650.1812508
3042,407.9969541,611.6142403,180.4435568,1622.377208,782.9093206,478.6336865,577.6366857,4867.606367,917.0129273,1149.924825,1635.243499,2300.789296,3568.27731,2671.503981,514.1169934,453.2039104
3040,582.8686734,665.1729182,425.8364797,1464.752562,336.3057586,721.0892047,326.1272237,5076.559277,756.5162038,1205.355579,1781.450179,2095.739558,3706.038565,2340.174862,715.1719314,223.9882766
3038,705.099634,782.9317191,481.7432005,1752.619391,760.8782503,861.9918996,906.1977019,5022.071444,732.7958213,925.4166094,1905.810466,1814.154641,4067.897778,2423.18297,586.9692932,452.7285072
3036,520.3072396,708.9154828,391.3252593,1724.485961,993.7169877,815.7269536,1018.714014,4448.091403,861.1775558,1058.591879,2058.445321,1905.493712,3974.13664,2588.78421,474.0704139,401.961785
3034,421.2153932,644.0751842,492.7028514,1156.682642,571.0499315,636.4330353,428.5324242,4431.492865,821.4570455,1503.055553,1865.183057,1952.355258,3712.107134,2531.336463,598.5329144,148.2862028
3032,667.6167435,585.2340418,617.6387081,1099.78599,340.2852905,488.0425808,343.0428571,4918.212361,632.0136961,1507.316897,1403.999714,1768.158566,3864.795413,2522.986397,625.427057,381.492357
3030,741.1725048,304.9609781,498.1133009,1965.933767,457.0716104,635.7102492,725.1741658,4734.216473,732.2667665,1333.697805,1620.747545,1824.297713,3944.712025,2633.71743,503.4939427,705.1168852
3028,598.5266535,390.4808701,440.9487204,2041.697265,722.1332453,556.9786406,706.5113638,4714.526898,889.0763261,1393.22737,1891.709035,1893.22636,3797.496106,2581.109533,732.9195818,539.2580707
3026,690.7005185,614.0648595,514.2510122,1213.773575,878.6750835,429.9867196,303.5361716,5602.540066,945.4509695,1494.676332,1750.916005,2054.142986,3941.404442,2501.195082,821.0200498,434.2838964
3024,963.4113631,501.578309,560.2507294,931.7612681,770.9327033,546.0593693,237.7395069,6046.532009,928.189329,1357.9544,1739.399553,2179.824002,4209.618033,2579.965706,571.4886522,656.2905827
3022,957.1855925,350.6756639,555.0319177,1371.005685,601.8071782,534.937955,595.8308081,4835.571494,918.6704986,1126.716025,2051.668242,1973.973746,4101.619404,2677.137041,628.4466122,604.0259638
3020,809.5428912,537.1238394,515.6133316,1201.20838,671.6506472,320.8467221,633.1369604,4133.217068,1003.063633,1105.324543,1938.838125,1986.270682,4060.333591,2713.666571,803.7411394,411.5643684
3018,817.4348207,464.8997093,416.6326438,1056.498681,707.9941768,314.8818201,508.0661882,4768.509856,749.2552974,1287.393219,1757.348842,2271.557054,3964.705274,2766.897462,628.2348251,581.6104294
3016,783.1883846,338.77401,374.3299474,1240.773558,623.2878468,333.1858713,546.58996,5049.457997,536.7474189,1320.308306,1807.280806,2300.602679,3909.144736,2775.41215,532.3340177,707.1640783
3014,557.0740955,540.0023074,421.9182422,1239.771278,618.0116939,219.6148739,576.1844873,4666.82979,864.4503848,1243.159325,1814.870358,2062.402432,4140.644899,2704.078815,801.3427109,474.3100024
3012,572.5253009,468.2894603,414.7727356,1146.4167,750.2289781,312.0369916,513.6090747,4897.430281,1089.839144,1410.907298,1693.850885,1996.049424,4391.848134,2692.714439,815.5732097,407.7021669
3010,956.085073,272.8223264,422.0323959,979.894469,840.0205713,369.703994,672.9222503,4282.842312,799.7839663,1416.880698,1810.178898,1844.868363,4385.370034,2684.337358,494.8538068,364.0501032
3008,953.0380628,524.8542905,445.9500852,901.6502508,656.6009909,341.3109642,773.5618424,4140.330135,850.7706509,1367.051508,1996.353429,1708.823401,4278.574687,2630.248809,428.1782523,255.6789961
3006,663.7970236,766.3714137,421.832752,1237.537331,700.1235721,336.8876945,637.9352884,5004.945099,1231.955186,1557.936606,1989.489342,1877.969739,4211.824824,2565.210055,699.6874279,318.1789075
3004,733.5140019,580.1200808,387.6688302,1535.177742,1178.261033,326.8120965,571.5995728,5194.086666,1122.496981,1706.30248,2006.138166,2145.910757,4220.375126,2547.035419,740.5024615,473.5835646
3002,650.4180909,755.321359,424.6943673,1051.05724,1061.506887,279.1658672,745.778819,5023.716671,920.8295994,1532.389766,2180.001107,1978.928298,4431.590542,2625.882987,505.2663404,275.8986604
3000,488.8604171,787.2622092,463.8296383,1026.32263,685.9512156,420.1425772,916.7833947,5290.78035,1249.316448,1718.467445,1917.440525,1745.149661,4656.729926,2706.185032,521.1872922,191.5098724
2998,699.5227909,548.8313478,503.5187674,1422.141549,759.7028416,518.4188303,725.7310838,4985.773762,1491.294514,1758.778718,1700.59217,1855.325744,4601.530043,2676.438788,639.9628699,387.5919157
2996,899.6748248,523.0178787,528.9698296,1406.103906,1009.435067,335.5494555,442.1016489,4256.991566,1320.798807,1367.982687,1927.638621,2045.529855,4424.820421,2660.914271,632.3775808,482.7892469
2994,636.1201527,682.4183659,486.5027428,1310.509254,905.1465829,258.1976484,538.7423765,4487.400114,1398.65336,1486.065216,1916.896675,1949.666362,4501.721188,2799.813528,739.6051806,383.1311877
2992,774.9877478,693.1893834,495.0023916,1503.846302,744.5148687,598.9019041,528.829331,4488.751958,1288.69209,1770.953371,1834.331312,1738.177673,4570.463816,2890.612329,791.3451769,370.0131559
2990,947.1923775,674.2722585,587.2998326,1536.851546,641.0117267,621.6062297,318.9802757,4478.873991,934.519504,1689.038007,2134.380961,1680.419063,4598.905542,2852.524668,794.0654481,326.4084027
2988,801.5013205,709.5423642,640.8300987,1191.100095,810.5186302,389.804099,478.8080035,4878.359868,886.8349258,1691.822839,2238.088184,1778.458219,4768.65761,2774.715452,950.9274081,223.7473236
2986,731.2759153,730.2915457,607.8175932,1001.153685,1083.462258,536.9864594,930.4558935,4936.394962,1022.481581,1907.354943,1925.912052,1740.706675,4885.568997,2774.902681,1072.428182,206.4878761
2984,805.7431141,709.8251484,604.9128627,1380.43579,854.0900821,650.9064506,860.8906242,4245.419977,838.8500613,1689.578225,2106.174083,1519.974103,4655.850821,2876.437207,820.2223956,238.5581418
2982,814.9808959,594.3824671,639.6576172,1463.151127,716.7975888,525.6424708,830.6338955,4063.346333,1225.013955,1814.50829,2103.004958,1592.813168,4555.103383,2949.536004,800.8732703,316.1672764
2980,778.8615706,447.8224259,594.7777346,1152.195446,950.4335104,633.2992235,916.9404121,4467.200392,1302.511723,2182.649832,1877.68823,1845.811056,4686.681345,2920.687283,929.5079173,425.9702918
2978,709.9936249,364.1016668,502.8918235,1342.683307,956.7363465,738.2591003,682.1994698,4581.26044,673.6215405,2157.824612,1916.743029,1841.358335,4735.412577,2832.727375,892.4263229,492.8318489
2976,661.9315348,424.5809717,539.0191624,1883.360035,577.7547614,366.793503,348.1632542,4351.313833,721.3497687,1893.888226,2020.380164,1651.791122,4630.297371,2777.101619,936.8276541,456.0963955
2974,858.7772985,590.2729947,673.3186235,1476.412307,676.3868115,328.0598926,465.0370526,4370.459454,1301.582387,1877.197936,1927.215187,1722.964742,4629.094054,2839.711513,1073.827483,352.5913898
2972,967.44327,572.6327187,766.2497316,1211.335373,790.0874748,410.1820145,694.9756896,4331.776404,914.2347644,2053.542023,2013.010888,1712.378863,4700.198774,2985.855273,985.3367376,237.2859371
2970,865.8911955,418.6581419,778.9184664,1586.086961,793.1653075,309.7280974,714.7174536,4183.062274,544.1128464,2124.594579,2186.179533,1578.061901,4562.783871,3061.014283,902.8674648,163.2690273
2968,838.0285916,331.5521545,716.1493595,1785.777475,928.0464761,386.9302518,660.0927498,4348.38611,1231.601634,2048.065232,2194.050834,1642.690719,4348.9869,3023.454981,907.6548437,226.1771235
2966,957.3142587,318.2136312,592.4645025,1734.127378,763.6164346,689.4247923,683.9235103,4671.700724,1410.156267,2059.729805,2154.814405,1652.708029,4494.343866,2963.435578,658.6301773,445.4746053
2964,853.2273456,468.5013861,564.6001423,1891.637626,570.5583602,451.7121977,600.4692056,4429.2558,1073.691012,2171.491565,1946.067582,1306.7105,4684.141689,2825.241968,758.6053322,529.4851329
2962,649.8683496,541.4624401,604.2750896,2032.882271,824.3688825,248.4011355,598.1340065,3988.354776,1177.646584,2082.629018,1983.919779,1285.588693,4768.831349,2801.15349,997.2678758,386.6465584
2960,670.0261696,461.441759,624.0330742,1815.8597,912.0356686,495.9205679,783.8713666,3887.863782,1318.354607,2041.553244,2263.881022,1550.526525,4821.040874,2896.311648,947.4619113,320.7017376
2958,793.1903213,521.3475728,631.593062,1567.065217,589.3920025,581.5792471,830.8871647,4061.727383,879.4840875,2284.134413,2320.785852,1453.831994,4763.264882,2862.656936,901.5270149,446.3315599
2956,728.5875459,731.7931413,617.81375,1892.005239,964.8024022,392.8090465,688.0779812,4469.528313,875.5646402,2174.289623,2284.661885,1412.870528,4610.995103,2797.76047,1081.665053,404.5224645
2954,607.6906333,640.9552542,541.3210758,2178.153426,1092.157742,434.9210763,654.7100754,4817.518916,990.3786426,2058.226145,2073.030011,1552.516879,4726.149663,2925.488855,1051.542433,328.0091816
2952,614.5617507,391.2506141,480.1969801,1701.458914,847.3106899,468.638927,622.6901722,4808.998945,745.8600286,2286.540415,1918.874516,1443.488006,4850.289193,2948.980424,986.7809929,415.4886746
2950,682.5747631,443.2794044,531.0885129,1369.982394,918.0096922,296.3499654,557.648423,4517.95033,680.7508651,2367.932053,2113.363735,1241.879208,4813.539625,2801.397713,1089.507417,501.4350009
2948,652.1494026,668.019473,624.3778306,2087.974483,973.4208634,386.1239067,605.9149167,4239.590295,1106.685177,2099.504464,2287.985502,1434.519291,4911.70657,2907.452552,1038.059075,433.0169145
2946,636.6538244,553.0407892,575.3036923,2135.679788,664.245901,598.4854165,447.3607494,4265.912545,837.3948861,2406.398011,2089.891578,1314.52767,4806.937742,3087.736582,929.326401,486.204724
2944,653.5981142,513.4180252,463.4038829,1563.497029,719.5301736,555.6857855,427.2573502,4714.953467,413.1124884,2681.424893,2107.647835,1012.737449,4584.86193,2986.632064,869.8599587,557.3332829
2942,533.5106883,625.6630507,447.8844645,1292.170994,867.1961429,480.4985747,652.6759544,4987.001064,624.2372422,2455.331312,2190.830129,1053.954937,4597.321712,2788.802883,870.4657657,477.9699668
2940,403.7600691,473.0843092,489.751489,1301.373406,576.411287,566.1545689,619.3691639,4771.475359,862.8485437,2340.30248,1897.798638,1232.6589,4741.096676,2809.643461,963.3055634,431.52368
2938,606.9891189,360.6467361,499.3746942,1367.753272,650.0419428,387.1992909,251.8697757,4638.140216,587.9578587,2542.319612,1783.935751,1123.475679,4725.23808,2870.069131,1147.029472,596.4970049
2936,769.0902083,537.3772154,596.9476307,1619.4181,869.4743496,283.0461534,301.2586777,4318.505565,783.2806799,2531.741774,1854.039816,1122.239997,4831.802248,2905.445307,1226.728146,613.5396555
2934,724.2772486,432.6948142,642.4360057,1488.015802,823.6511895,524.2915387,474.8573052,4032.480317,1029.971607,2355.100054,1909.947858,1212.894414,4958.940509,2917.294584,1164.695597,504.8263918
2932,662.0697323,178.1940205,543.4354389,1257.204102,818.678195,655.8294304,330.3035254,4351.650697,889.0752039,2352.294014,1912.172097,1201.922747,4915.694799,2873.629227,1132.664321,522.131616
2930,649.9202779,429.9719163,516.863966,1647.022963,1019.051635,388.5446869,273.0173679,5027.464033,986.650456,2471.428799,1920.77124,1204.354987,4870.830518,2791.135787,1193.175544,537.6945749
2928,600.5563264,559.6941857,639.2532954,1680.671975,726.4926898,342.9962299,407.3853044,5225.3123,1024.025617,2462.324027,2036.305202,1240.838446,4951.335411,2763.501667,1152.620093,332.4759428
2926,569.0590974,384.2204522,637.5267185,1472.795759,428.268234,398.8855526,469.951215,4890.341207,946.6996236,2394.407308,2122.801179,1133.896031,4993.069954,2857.997559,1109.018786,310.9356048
2924,542.7959238,408.1939113,539.907843,1528.732284,455.7928094,358.7287741,612.524426,4517.896841,1019.876192,2450.198653,2105.445735,985.1925555,4949.110243,2876.117611,1120.963298,513.0189979
2922,493.6841201,637.7909464,562.022506,1565.373026,464.6192116,412.9450559,788.8337492,4582.278753,1036.062569,2554.785218,2223.299994,1034.616395,5009.20319,2733.554434,960.7186143,572.5925867
2920,495.5049925,541.5760596,616.8395392,1295.561857,401.3376705,576.9430714,579.2563227,4945.938302,858.8025684,2588.650801,2437.263753,1149.850841,5194.179834,2724.701094,628.7750896,499.1647449
2918,525.8690446,633.4284117,599.9510852,1389.222005,452.6630966,518.8993167,530.7198362,4778.310324,1304.199879,2698.080648,2062.480051,1055.630849,5186.477361,2782.396026,741.9733642,506.6254834
2916,524.5250197,865.2827656,555.5584629,1664.31133,423.5649354,461.8971927,647.7820573,4588.879774,1420.905579,2594.219121,1929.469194,1021.717569,5025.809345,2743.456193,987.6814489,404.7685967
2914,455.4096125,815.5585466,628.3568824,1661.224455,380.8635297,597.6237757,587.6352883,4878.548542,869.4976348,2296.665458,2225.837899,1105.230758,5006.026552,2728.671787,940.5760483,244.99179
2912,377.7300009,587.0569799,816.6657377,1503.095443,548.5708219,661.4646342,533.4150654,4937.821068,690.6014089,2260.980332,2053.979626,1070.515265,5185.202207,2837.043361,847.9050866,336.3146151
2910,415.9103245,470.3369125,851.2519067,1495.24851,630.6073109,531.7757977,805.7610365,4412.048437,740.3172238,2444.128948,1902.310193,1154.561369,5330.105662,2917.726225,831.4584319,478.0703103
2908,488.1646384,451.5471311,694.0590897,1680.301666,516.5252527,504.6538094,902.9932405,4638.656983,696.7988341,2506.576064,2094.713781,1332.98043,5313.053653,2998.18344,759.4855583,466.7046634
2906,532.9979165,493.4499477,629.5859846,1640.96497,377.5628102,577.0707415,704.2830531,5129.297639,848.0049297,2549.663185,2029.934886,1216.679184,5314.717728,2951.125628,955.4373226,469.3028879
2904,536.4998591,521.3546983,680.9453735,1440.63912,423.7909555,511.4935884,553.8122552,4987.922621,1057.884142,2584.598489,1908.127194,1009.724868,5412.297159,2863.385168,1314.184261,523.2921769
2902,467.4619772,492.0798838,630.886619,1656.8222,574.2390397,395.4887027,547.7303575,5058.433354,847.1699226,2309.795218,2395.733487,1231.637598,5373.723922,2997.823706,1169.231473,422.668226
2900,446.9877643,440.0872565,698.23196,1897.028618,461.143265,518.7886165,579.6917451,5161.742972,772.9898259,2067.520087,2392.354851,1292.792987,5207.036527,3045.172184,848.4886383,338.1437984
2898,482.8303701,355.9521154,819.5679848,1717.529697,420.3339901,634.375818,583.9351813,4301.95103,828.1889346,2207.197226,2143.722077,1118.534632,5349.444867,3020.901147,801.2129497,221.7195254
2896,393.2213231,342.3674523,777.488585,1649.351332,552.0652461,522.0373299,635.1592019,3721.843499,887.2712127,2375.714507,2196.429958,1121.682835,5561.578675,3117.355092,842.0627033,184.6527886
2894,216.1249088,372.3572447,659.5935308,1918.406422,505.6806528,407.5322452,696.5703134,4361.92997,1028.544791,2250.554919,2180.272079,1248.286422,5363.474541,3169.390885,765.8147264,380.7521388
2892,252.749021,282.4168217,720.8805761,1696.855523,449.6276465,470.070123,532.0170423,4252.592494,1131.570571,2191.7448,1876.163155,1134.741265,5185.442074,2969.946887,858.7482703,461.9609881
2890,399.1869016,232.1768072,828.5410045,1568.883671,642.5718305,430.4463037,329.0215717,4128.695171,1173.048679,2057.857442,1963.584042,1178.826216,5295.374739,3022.847606,871.8638297,238.2910961
